4350.26,4586.15,,,,,
4342.05,4586.67,,,,,
4336.92,4583.59,,,,,
4343.59,4582.56,,,,,
4347.69,4586.67,,,,,
4345.64,4587.18,,,,,
4343.59,4584.62,,,,,
4344.1,4583.08,,,,,
4345.13,4584.1,,,,,
4344.1,4582.56,,,,,
4342.56,4579.49,,,,,
4339.49,4581.54,,,,,
4335.9,4584.62,,,,,
4338.46,4584.62,,,,,
4341.03,4586.15,,,,,
4337.95,4586.15,,,,,
4336.92,4584.1,,,,,
4341.03,4584.1,,,,,
4342.05,4586.67,,,,,
4341.54,4588.21,,,,,
4345.13,4588.21,,,,,
4343.08,4587.18,,,,,
4336.41,4585.64,,,,,
4334.36,4586.15,,,,,
4340,4585.64,,,,,
4343.59,4585.13,,,,,
4336.41,4587.18,,,,,
4329.23,4585.64,,,,,
4332.82,4582.56,,,,,
4339.49,4583.59,,,,,
4337.44,4585.64,,,,,
4330.26,4584.1,,,,,
4330.77,4582.56,,,,,
4335.38,4584.1,,,,,
4336.41,4586.67,,,,,
4332.82,4588.72,,,,,
4330.26,4585.64,,,,,
4330.26,4579.49,,,,,
4330.77,4581.03,,,,,
4332.82,4583.08,,,,,
4337.44,4580.51,,,,,
4339.49,4584.1,,,,,
4331.79,4584.62,,,,,
4324.62,4577.95,,,,,
4332.82,4580,,,,,
4342.05,4589.23,,,,,
4333.85,4587.69,,,,,
4329.23,4583.59,,,,,
4337.95,4585.13,,,,,
4342.56,4589.74,,,,,
4341.03,4595.9,,,,,
4337.44,4596.41,,,,,
4336.92,4594.36,,,,,
4344.62,4595.38,,,,,
4346.15,4591.28,,,,,
4336.92,4585.64,,,,,
4336.41,4591.28,,,,,
4341.54,4600.51,,,,,
4334.36,4602.05,,,,,
4333.33,4601.03,,,,,
4344.1,4600.51,,,,,
4344.62,4602.05,,,,,
4333.85,4601.03,,,,,
4332.31,4592.31,,,,,
4342.05,4590.77,,,,,
4346.67,4598.97,,,,,
4342.56,4595.38,,,,,
4337.95,4583.59,,,,,
4337.44,4586.15,,,,,
4332.82,4599.49,,,,,
4327.69,4606.15,,,,,
4331.28,4606.67,,,,,
4335.38,4606.15,,,,,
4334.36,4607.18,,,,,
4333.85,4602.05,,,,,
4337.95,4590.26,,,,,
4340.51,4588.21,,,,,
4334.87,4595.9,,,,,
4334.36,4600.51,,,,,
4345.13,4606.15,,,,,
4349.74,4612.82,,,,,
4347.18,4614.87,,,,,
4348.72,4615.9,,,,,
4348.72,4612.31,,,,,
4347.69,4606.67,,,,,
4345.13,4608.72,,,,,
4335.38,4609.74,,,,,
