4329.23,4009.23,,,,,
4324.62,4004.62,,,,,
4327.69,4006.67,,,,,
4328.72,4011.79,,,,,
4326.15,4011.79,,,,,
4321.03,4004.62,,,,,
4319.49,4001.03,,,,,
4325.64,4006.67,,,,,
4326.15,4010.77,,,,,
4326.15,4011.28,,,,,
4326.15,4010.77,,,,,
4316.92,4002.56,,,,,
4308.21,3993.33,,,,,
4308.21,3998.46,,,,,
4312.82,4006.15,,,,,
4313.85,4003.59,,,,,
4306.67,3997.95,,,,,
4303.59,3996.41,,,,,
4312.31,4000,,,,,
4315.9,4003.59,,,,,
4314.36,4005.64,,,,,
4324.62,4012.82,,,,,
4331.28,4024.1,,,,,
4326.67,4020,,,,,
4321.54,4007.69,,,,,
4317.44,4007.69,,,,,
4311.79,4007.18,,,,,
4308.72,4000,,,,,
4308.21,4002.05,,,,,
4311.28,4011.28,,,,,
4311.28,4008.72,,,,,
4306.15,4000.51,,,,,
4307.18,4003.08,,,,,
4314.87,4008.21,,,,,
4313.85,4003.08,,,,,
4308.21,3997.44,,,,,
4308.72,4006.15,,,,,
4306.15,4007.69,,,,,
4297.44,3992.82,,,,,
4301.03,3994.36,,,,,
4313.85,4010.77,,,,,
4317.44,4010.77,,,,,
4305.64,3998.46,,,,,
4296.92,3995.38,,,,,
4298.97,4001.03,,,,,
4302.56,4006.67,,,,,
4308.72,4006.15,,,,,
4315.38,4000.51,,,,,
4317.95,4004.62,,,,,
4316.41,4013.85,,,,,
4305.13,4008.72,,,,,
4293.33,3994.87,,,,,
4297.44,3994.36,,,,,
4308.21,4007.18,,,,,
4315.9,4021.03,,,,,
4329.23,4026.15,,,,,
4335.9,4024.62,,,,,
4324.62,4018.97,,,,,
4314.87,4011.28,,,,,
4312.82,4005.64,,,,,
4312.31,4009.23,,,,,
4312.82,4010.26,,,,,
4308.21,4003.59,,,,,
4299.49,4002.56,,,,,
4296.41,4004.1,,,,,
4303.59,4003.59,,,,,
4313.33,4008.21,,,,,
4316.41,4014.36,,,,,
4320,4017.44,,,,,
4328.21,4021.03,,,,,
4325.13,4019.49,,,,,
4312.82,4010.26,,,,,
4309.74,4005.64,,,,,
4307.18,4005.13,,,,,
4300,4000.51,,,,,
4299.49,3996.92,,,,,
4292.82,4000,,,,,
4281.54,4001.54,,,,,
4288.21,4000,,,,,
4301.54,4005.64,,,,,
4299.49,4013.85,,,,,
4295.38,4015.38,,,,,
4307.18,4016.41,,,,,
4318.97,4021.54,,,,,
4317.44,4021.54,,,,,
4313.33,4011.28,,,,,
4314.87,4002.56,,,,,
4314.36,4009.23,,,,,
4312.31,4018.46,,,,,
4311.79,4013.33,,,,,
4306.15,4002.56,,,,,
4301.54,4001.03,,,,,
4308.72,4009.74,,,,,
4315.38,4021.54,,,,,
4306.67,4016.92,,,,,
4296.41,4003.59,,,,,
4298.97,4006.15,,,,,
4314.87,4018.97,,,,,
4323.08,4019.49,,,,,
4309.74,4008.21,,,,,
4296.41,4000.51,,,,,
4305.64,4003.08,,,,,
4318.46,4005.13,,,,,
4313.33,4001.54,,,,,
4305.13,4004.1,,,,,
4306.67,4008.21,,,,,
4309.23,4004.62,,,,,
4308.21,4002.05,,,,,
4304.62,4001.54,,,,,
4301.03,4002.05,,,,,
4303.59,4005.64,,,,,
4305.64,4007.69,,,,,
4300.51,4003.08,,,,,
4295.38,3997.44,,,,,
4298.46,3998.46,,,,,
4304.62,4004.1,,,,,
4305.64,4002.05,,,,,
4301.54,3998.97,,,,,
4300,4005.13,,,,,
4304.62,4009.74,,,,,
4312.31,4005.13,,,,,
4315.38,4003.08,,,,,
4309.74,4005.13,,,,,
4300,4002.05,,,,,
4300,4001.54,,,,,
4305.64,4007.18,,,,,
4297.95,4004.1,,,,,
4287.18,3992.31,,,,,
4288.21,3993.85,,,,,
4295.38,4007.18,,,,,
4302.56,4009.23,,,,,
4304.1,4002.56,,,,,
4302.56,4003.59,,,,,
4303.59,4007.69,,,,,
4299.49,4005.13,,,,,
4288.21,3996.92,,,,,
4286.15,3991.79,,,,,
4291.79,3991.28,,,,,
4289.23,3991.28,,,,,
4286.67,3989.74,,,,,
4293.85,3994.87,,,,,
4297.95,4001.54,,,,,
4292.82,3996.41,,,,,
4289.74,3992.82,,,,,
4295.9,4001.54,,,,,
4303.08,4007.69,,,,,
4301.54,4003.08,,,,,
4295.9,4000,,,,,
4300.51,4007.69,,,,,
4318.46,4020,,,,,
4335.9,4029.23,,,,,
4351.79,4044.62,,,,,
4375.38,4072.82,,,,,
4401.54,4090.26,,,,,
4412.31,4094.36,,,,,
4416.92,4106.67,,,,,
4430.26,4123.08,,,,,
4447.18,4124.62,,,,,
4454.36,4124.1,,,,,
4458.46,4138.97,,,,,
4472.31,4154.87,,,,,
4480,4156.92,,,,,
4474.87,4152.82,,,,,
4477.44,4155.38,,,,,
4484.62,4155.9,,,,,
4483.59,4150.77,,,,,
4487.69,4153.33,,,,,
4490.77,4153.85,,,,,
4481.54,4140.51,,,,,
4482.56,4132.31,,,,,
4487.69,4133.33,,,,,
4481.54,4129.74,,,,,
4477.95,4117.95,,,,,
4475.9,4106.15,,,,,
4471.28,4104.1,,,,,
4484.1,4109.74,,,,,
4493.85,4103.59,,,,,
4479.49,4085.64,,,,,
4463.59,4072.82,,,,,
4461.03,4063.08,,,,,
4457.44,4050.77,,,,,
4450.77,4045.13,,,,,
4448.72,4042.56,,,,,
4454.87,4039.49,,,,,
4465.13,4041.54,,,,,
4468.21,4044.62,,,,,
4461.03,4041.03,,,,,
4452.82,4032.31,,,,,
4445.13,4017.95,,,,,
4438.46,4005.64,,,,,
4432.31,3998.46,,,,,
4427.18,3990.26,,,,,
4426.67,3987.69,,,,,
4427.69,3988.21,,,,,
4419.49,3983.08,,,,,
4412.82,3982.05,,,,,
4411.28,3977.44,,,,,
4403.59,3964.62,,,,,
4395.9,3965.13,,,,,
4393.33,3973.85,,,,,
4388.72,3968.72,,,,,
4379.49,3953.33,,,,,
4371.79,3944.62,,,,,
4366.15,3940.51,,,,,
4362.56,3934.87,,,,,
4363.08,3934.87,,,,,
4366.67,3941.54,,,,,
4361.54,3934.87,,,,,
4348.21,3919.49,,,,,
4347.69,3922.05,,,,,
4354.87,3929.23,,,,,
